연도,상/하반기,재공급/신규공급,평수,주택명,주소지,자치구,지역등급,교통등급,모집규모밀도,당첨자순위,당첨자 가점,모집규모밀도_건수
2022,상,신규공급,40A,영스테이,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",송파구,B,6분,0.000595855,1순위,7점,115
2022,상,신규공급,23B,유케이타운,"송파구 삼전로10길 54, 유케이타운 (삼전동 116-3)",송파구,B,3분,0.000595855,2순위,7점,115
2022,상,신규공급,27B,유케이타운,"송파구 삼전로10길 54, 유케이타운 (삼전동 116-3)",송파구,B,3분,0.000595855,2순위,6점,115
2022,상,신규공급,28B,티엘하우스,"송파구 중대로14길 6, 티엘하우스 (가락동 129-11)",송파구,B,1분,0.000595855,2순위,5점,115
2022,상,신규공급,49A,티엘하우스,"송파구 중대로14길 6, 티엘하우스 (가락동 129-11)",송파구,B,1분,0.000595855,1순위,5점,115
2022,상,신규공급,35A,파인빌2,"송파구 백제고분로 42길 18-9, 파인빌2 (송파동 91-1)",송파구,B,4분,0.000595855,1순위,6점,115
2022,상,신규공급,30A,다온빌리지,"양천구 목동중앙본로20길 35, 다온빌리지 (목동 231-36)",양천구,B,9분,0.000353982,1순위,4점,40
2022,상,신규공급,39A,다온빌리지,"양천구 목동중앙본로20길 35, 다온빌리지 (목동 231-36)",양천구,B,9분,0.000353982,1순위,2점,40
2022,상,신규공급,19B,에코하임 5차,"양천구 목동중앙본로22길 52, 에코하임5차 (목동 231-77)",양천구,B,9분,0.000353982,2순위,5점,40
2022,상,신규공급,25B,에코하임 5차,"양천구 목동중앙본로22길 52, 에코하임5차 (목동 231-77)",양천구,B,9분,0.000353982,2순위,8점,40
2022,상,신규공급,34A,에코하임 5차,"양천구 목동중앙본로22길 52, 에코하임5차 (목동 231-77)",양천구,B,9분,0.000353982,1순위,0점,40
2022,상,신규공급,29B,경동파크빌,"영등포구 대림로35나길 14, 경동파크빌 (대림동 737-2)",영등포구,B,7분,0.000664,2순위,4점,83
2022,상,신규공급,35A,경동파크빌,"영등포구 대림로35나길 14, 경동파크빌 (대림동 737-2)",영등포구,B,7분,0.000664,2순위,7점,83
2022,상,신규공급,36B,경동파크빌,"영등포구 대림로35나길 14, 경동파크빌 (대림동 737-2)",영등포구,B,7분,0.000664,2순위,7점,83
2022,상,신규공급,20B,로프트시티,"영등포구 영등포로 244, 로프트시티 (영등포동3가 3-3외)",영등포구,B,5분,0.000664,2순위,7점,83
2022,상,신규공급,28B,명지파크빌,"영등포구 대림로16길 9, 명지파크빌 (대림동 858-34외)",영등포구,B,7분,0.000664,2순위,4점,83
2022,상,신규공급,37A,명지파크빌,"영등포구 대림로16길 9, 명지파크빌 (대림동 858-34외)",영등포구,B,7분,0.000664,2순위,7점,83
2022,상,신규공급,45A,명지파크빌,"영등포구 대림로16길 9, 명지파크빌 (대림동 858-34외)",영등포구,B,7분,0.000664,1순위,4점,83
2022,상,신규공급,28B,케이디하우스,"영등포구 영등포로35나길 5, 케이디하우스 (영등포동6가 30-5외)",영등포구,B,2분,0.000664,1순위,2점,83
2022,상,신규공급,42A,케이디하우스,"영등포구 영등포로35나길 5, 케이디하우스 (영등포동6가 30-5외)",영등포구,B,2분,0.000664,1순위,7점,83
2022,상,신규공급,26A,다이알로그191,"은평구 갈현로11길 26-11, 다이알로그191 (구산동 549)",은평구,C,20분,0.000286822,2순위,5점,37
2022,상,신규공급,27B,응암에코타운,"은평구16길 12, 응암에코타운 (응암동 72-6)",은평구,C,11분,0.000286822,2순위,7점,37
2022,상,재공급,,동일케슬,"중랑구 동일로148길 43, 묵동 128-60외",중랑구,C,6분,0.000419048,1순위,7점,44
2022,상,신규공급,19B,서영스윗홈,"중랑구 상봉로20길 91, 서영스윗홈 (망우동 460-4)",중랑구,C,10분,0.000419048,2순위,7점,44
2022,상,신규공급,24B,서영스윗홈,"중랑구 상봉로20길 91, 서영스윗홈 (망우동 460-4)",중랑구,C,10분,0.000419048,2순위,7점,44
2022,하,재공급,,백년빌,"서울특별시 강남구 도곡로18길 10, 백년빌 (도곡동 547-11)",강남구,A,10분,0.000184211,1순위,7점,28
2022,하,신규공급,27B,희준빌,"서울특별시 강남구 논현로121길 35, 희준빌 (논현동 173-5)",강남구,A,6분,0.000184211,1순위,5점,28
2022,하,신규공급,31B,희준빌,"서울특별시 강남구 논현로121길 35, 희준빌 (논현동 173-5)",강남구,A,6분,0.000184211,1순위,5점,28
2022,하,신규공급,34A,희준빌,"서울특별시 강남구 논현로121길 35, 희준빌 (논현동 173-5)",강남구,A,6분,0.000184211,1순위,8점,28
2022,하,신규공급,27A,Hwells PARK 천호1,"서울특별시 강동구 진황도로29길 35-3, Hwells PARK 천호1 (천호동 167-32)",강동구,C,5분,0.001442597,1순위,2점,144
2022,하,신규공급,43C,Hwells PARK 천호1,"서울특별시 강동구 진황도로29길 35-3, Hwells PARK 천호1 (천호동 167-32)",강동구,C,5분,0.001442597,1순위,8점,144
2022,하,재공급,35A,강동서영스윗홈,"서울특별시 강동구 천중로48길 9-13 (길동 349-9, 강동서영스윗홈)",강동구,C,5분,0.001442597,2순위,7점,144
2022,하,재공급,27B,강동서영스윗홈6,"서울특별시 강동구 양재대로91길 82, 강동서영스윗홈6 (성내동 420-49)",강동구,C,6분,0.001442597,2순위,5점,144
2022,하,신규공급,25B,더클래스길동2,"서울특별시 강동구 천중로49가길 47, 더클래스길동2(길동 342-30)",강동구,C,7분,0.001442597,2순위,5점,144
2022,하,신규공급,36B,더클래스길동2,"서울특별시 강동구 천중로49가길 47, 더클래스길동2(길동 342-30)",강동구,C,7분,0.001442597,2순위,5점,144
2022,하,신규공급,38A,더클래스길동2,"서울특별시 강동구 천중로49가길 47, 더클래스길동2(길동 342-30)",강동구,C,7분,0.001442597,1순위,7점,144
2022,하,신규공급,44A,더클래스길동2,"서울특별시 강동구 천중로49가길 47, 더클래스길동2(길동 342-30)",강동구,C,7분,0.001442597,1순위,1점,144
2022,하,신규공급,27B,성내어반스,"서울특별시 강동구 성안로9길 42-11, 성내어반스 (성내동 525-8)",강동구,C,9분,0.001442597,2순위,5점,144
2022,하,신규공급,33A,성내어반스,"서울특별시 강동구 성안로9길 42-11, 성내어반스 (성내동 525-8)",강동구,C,9분,0.001442597,1순위,5점,144
2022,하,재공급,30A,은슬림8,"서울특별시 강동구 진황도로23길 22, 은슬림8 (천호동 541외)",강동구,C,7분,0.001442597,2순위,5점,144
2022,하,재공급,35C,은슬림8,"서울특별시 강동구 진황도로23길 22, 은슬림8 (천호동 541외)",강동구,C,7분,0.001442597,1순위,3점,144
2022,하,재공급,,천호파크빌1,서울특별시 강동구 천중로18길 10 천호파크빌1 (천호동 364-6외),강동구,C,9분,0.001442597,2순위,5점,144
2022,하,신규공급,26B,천호해마루3차,"서울특별시 강동구 구천면로33길 37-9, 천호해마루3차 (천호동 577)",강동구,C,8분,0.001442597,1순위,2점,144
2022,하,신규공급,28A,천호해마루3차,"서울특별시 강동구 구천면로33길 37-9, 천호해마루3차 (천호동 577)",강동구,C,8분,0.001442597,2순위,8점,144
2022,하,신규공급,25B,허브빌,"서울특별시 강동구 올림픽로98가길 31-6, 허브빌 (암사동 493-15)",강동구,C,5분,0.001442597,1순위,5점,144
2022,하,신규공급,32A,허브빌,"서울특별시 강동구 올림픽로98가길 31-6, 허브빌 (암사동 493-15)",강동구,C,5분,0.001442597,1순위,8점,144
2022,하,신규공급,36A,허브빌,"서울특별시 강동구 올림픽로98가길 31-6, 허브빌 (암사동 493-15)",강동구,C,5분,0.001442597,1순위,7점,144
2022,하,신규공급,40A,허브빌,"서울특별시 강동구 올림픽로98가길 31-6, 허브빌 (암사동 493-15)",강동구,C,5분,0.001442597,1순위,7점,144
2022,하,신규공급,29B,현도빌리지5,"서울특별시 강동구 아리수로66길 14, 현도빌리지5 (고덕동 532-1)",강동구,C,10분,0.001442597,2순위,4점,144
2022,하,신규공급,33A,현도빌리지5,"서울특별시 강동구 아리수로66길 14, 현도빌리지5 (고덕동 532-1)",강동구,C,10분,0.001442597,2순위,4점,144
2022,하,신규공급,38A,현도빌리지5,"서울특별시 강동구 아리수로66길 14, 현도빌리지5 (고덕동 532-1)",강동구,C,10분,0.001442597,1순위,3점,144
2022,하,신규공급,43A,현도빌리지5,"서울특별시 강동구 아리수로66길 14, 현도빌리지5 (고덕동 532-1)",강동구,C,10분,0.001442597,2순위,6점,144
2022,하,신규공급,32B,현도빌리지6,"서울특별시 강동구 아리수로64길 8, 현도빌리지6 (고덕동 627)",강동구,C,10분,0.001442597,1순위,3점,144
2022,하,신규공급,40A,현도빌리지6,"서울특별시 강동구 아리수로64길 8, 현도빌리지6 (고덕동 627)",강동구,C,10분,0.001442597,2순위,7점,144
2022,하,신규공급,32A,더이룸하우스,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",강북구,C,3분,0.000848101,1순위,5점,67
2022,하,신규공급,35A,더이룸하우스,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",강북구,C,3분,0.000848101,1순위,5점,67
2022,하,신규공급,39A,더이룸하우스,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",강북구,C,3분,0.000848101,1순위,5점,67
2022,하,신규공급,33A,도원휴먼빌,"서울특별시 강북구 삼양로163가길 10, 도원휴먼빌 (우이동 32-3)",강북구,C,5분,0.000848101,2순위,5점,67
2022,하,신규공급,36A,도원휴먼빌,"서울특별시 강북구 삼양로163가길 10, 도원휴먼빌 (우이동 32-3)",강북구,C,5분,0.000848101,2순위,8점,67
2022,하,신규공급,46A,도원휴먼빌,"서울특별시 강북구 삼양로163가길 10, 도원휴먼빌 (우이동 32-3)",강북구,C,5분,0.000848101,1순위,5점,67
2022,하,재공급,,성신하우스,"서울특별시 강북구 인수봉로38길 10, 성신하우스 (수유동 468-33)",강북구,C,5분,0.000848101,2순위,7점,67
2022,하,신규공급,32A,신림파크빌,"서울특별시 관악구 남부순환로155길 30, 신림파크빌 (신림동 505-10)",관악구,B,7분,0.000338462,1순위,6점,66
2022,하,신규공급,36A,신림파크빌,"서울특별시 관악구 남부순환로155길 30, 신림파크빌 (신림동 505-10)",관악구,B,7분,0.000338462,1순위,7점,66
2022,하,신규공급,44A,신림파크빌,"서울특별시 관악구 남부순환로155길 30, 신림파크빌 (신림동 505-10)",관악구,B,7분,0.000338462,1순위,8점,66
2022,하,신규공급,27B,더 하임,"서울특별시 광진구 영화사로 35-3, 더 하임 (중곡동 88-20외)",광진구,B,7분,0.000429825,2순위,7점,49
2022,하,신규공급,37A,더 하임,"서울특별시 광진구 영화사로 35-3, 더 하임 (중곡동 88-20외)",광진구,B,7분,0.000429825,1순위,5점,49
2022,하,재공급,,지오빌,"서울특별시 광진구 자양번영로3나길 31 지오빌 (자양동 589-5,6)",광진구,B,8분,0.000429825,2순위,9점,49
2022,하,재공급,49A,계림웨스트밸리,"서울특별시 구로구 경인로 70, 계림웨스트밸리 (오류동 360)",구로구,C,7분,0.00106087,1순위,6점,122
2022,하,재공급,22B,낙원가우디움,"서울특별시 구로구 고척로27마길 26-11, 낙원가우디움 (고척동 241-157)",구로구,C,25분,0.00106087,3순위,6점,122
2022,하,재공급,29B,대정이오스,"서울특별시 구로구 오리로13길 50 (오류동 240-7, 대정이오스)",구로구,C,9분,0.00106087,2순위,7점,122
2022,하,재공급,20B,명진하이빌,"서울특별시 구로구 부일로17길 44, 명진하이빌 (궁동 190-84,85)",구로구,C,12분,0.00106087,3순위,6점,122
2022,하,재공급,24B,명진하이빌,"서울특별시 구로구 부일로17길 44, 명진하이빌 (궁동 190-84,85)",구로구,C,12분,0.00106087,2순위,7점,122
2022,하,재공급,28B,모던하우스,"서울특별시 구로구 개봉로15길 36-25, 모던하우스 (개봉동 332-32)",구로구,C,9분,0.00106087,2순위,4점,122
2022,하,신규공급,29B,아이빌11차,"서울특별시 구로구 경인로47다길 20-3, 아이빌11차(고척동 57-19)",구로구,C,12분,0.00106087,2순위,5점,122
2022,하,신규공급,21A,예하임,"서울특별시 구로구 오리로22나길 16-50, 예하임 (궁동 134-7)",구로구,C,23분,0.00106087,3순위,5점,122
2022,하,신규공급,24A,예하임,"서울특별시 구로구 오리로22나길 16-50, 예하임 (궁동 134-7)",구로구,C,23분,0.00106087,3순위,5점,122
2022,하,신규공급,21B,하늘사랑채,"서울특별시 구로구 고척로21가길 32-10, 하늘사랑채 (개봉동 33-72)",구로구,C,11분,0.00106087,2순위,3점,122
2022,하,신규공급,30B,하늘사랑채,"서울특별시 구로구 고척로21가길 32-10, 하늘사랑채 (개봉동 33-72)",구로구,C,11분,0.00106087,2순위,5점,122
2022,하,신규공급,36A,하늘사랑채,"서울특별시 구로구 고척로21가길 32-10, 하늘사랑채 (개봉동 33-72)",구로구,C,11분,0.00106087,2순위,7점,122
2022,하,신규공급,19B,하늘사랑채5차 B동,"서울특별시 구로구 고척로27다길 39-7, 하늘사랑채5차 B동 (고척동 241-116)",구로구,C,25분,0.00106087,3순위,6점,122
2022,하,신규공급,33A,하늘사랑채5차 B동,"서울특별시 구로구 고척로27다길 39-7, 하늘사랑채5차 B동 (고척동 241-116)",구로구,C,25분,0.00106087,2순위,5점,122
2022,하,신규공급,19B,하늘사랑채5차,"서울특별시 구로구 고척로27다길 39-11, 하늘사랑채5차 (고척동 241-112)",구로구,C,25분,0.00106087,3순위,3점,122
2022,하,신규공급,30A,하늘사랑채5차,"서울특별시 구로구 고척로27다길 39-11, 하늘사랑채5차 (고척동 241-112)",구로구,C,25분,0.00106087,1순위,2점,122
2022,하,신규공급,36A,하늘사랑채5차,"서울특별시 구로구 고척로27다길 39-11, 하늘사랑채5차 (고척동 241-112)",구로구,C,25분,0.00106087,1순위,4점,122
2022,하,신규공급,21B,하늘사랑채6차,"서울특별시 구로구 경인로15가길 38, 하늘사랑채6차 (오류동 81-117)",구로구,C,9분,0.00106087,2순위,5점,122
2022,하,신규공급,30B,하늘사랑채6차,"서울특별시 구로구 경인로15가길 38, 하늘사랑채6차 (오류동 81-117)",구로구,C,9분,0.00106087,2순위,5점,122
2022,하,신규공급,32A,하늘사랑채6차,"서울특별시 구로구 경인로15가길 38, 하늘사랑채6차 (오류동 81-117)",구로구,C,9분,0.00106087,2순위,7점,122
2022,하,재공급,,A단지,"서울특별시 금천구 독산로33길 34 (시흥동 849-33, A단지)",금천구,C,12분,0.001,2순위,6점,78
2022,하,재공급,,B단지,"서울특별시 금천구 독산로33길 32 (시흥동 849-32, B단지)",금천구,C,12분,0.001,3순위,5점,78
2022,하,재공급,21B,서전하우스,"서울특별시 금천구 범안로12가길 31-10, 서전하우스 (독산동 1006-167)",금천구,C,5분,0.001,2순위,5점,78
2022,하,신규공급,29B,아이유하임,"서울특별시 금천구 독산로 293, 아이유하임 (독산동 1162)",금천구,C,26분,0.001,2순위,6점,78
2022,하,재공급,,쥬빌리2차,"서울특별시 금천구 범안로12길 50 쥬빌리2차 (독산동 1005-3, 제2동)",금천구,C,4분,0.001,2순위,7점,78
2022,하,재공급,,청춘가옥,"서울특별시 금천구 독산로50길 130-9, 청춘가옥 (시흥동 3-123)",금천구,C,33분,0.001,3순위,6점,78
2022,하,재공급,,제기홈,"서울특별시 동대문구 경동시장로9가길 21 제기홈 (제기동 846-23,24)",동대문구,B,6분,0.000284404,2순위,7점,31
2022,하,신규공급,26B,제이하우스,"서울특별시 동대문구 제기로6길 38, 제이하우스 (제기동 67-236)",동대문구,B,6분,0.000284404,1순위,5점,31
2022,하,신규공급,34A,제이하우스,"서울특별시 동대문구 제기로6길 38, 제이하우스 (제기동 67-236)",동대문구,B,6분,0.000284404,1순위,7점,31
2022,하,신규공급,29B,D&D house,"서울특별시 서대문구 연희로 168, D&D house (연희동 79-30)",서대문구,B,29분,0.000381443,1순위,7점,37
2022,하,재공급,29B,동우빌라트 서초,"서울특별시 서초구 효령로46길 32-5 (서초동 1481-14, 동우빌라트 서초)",서초구,A,10분,0.000342105,1순위,10점,39
2022,하,재공급,29B,반포삼이하우스,"서울특별시 서초구 주흥6길 33 (반포동 726-40, 반포삼이하우스)",서초구,A,6분,0.000342105,1순위,7점,39
2022,하,재공급,,백년빌,"서울특별시 서초구 논현로5길 15-20, 백년빌 (양재동 400-6)",서초구,A,19분,0.000342105,2순위,8점,39
2022,하,재공급,,서초파크타운 A동,"서울특별시 서초구 반포대로5길 64, 서초파크타운 A동 (서초동 1478-9)",서초구,A,11분,0.000342105,1순위,8점,39
2022,하,재공급,,와이하우스,"서울특별시 성동구 자동차시장3길 93 (와이하우스, 용답동 238-5)",성동구,A,6분,0.000159091,1순위,7점,14
2022,하,재공급,,드림빌2차,서울특별시 성북구 서경로13길 33 드림빌2차 (정릉동 227-149),성북구,A,8분,0.000327273,1순위,5점,45
2022,하,신규공급,28B,광채빌라,"서울특별시 송파구 삼전로2길 49, 광채빌라 (삼전동 53-19)",송파구,B,8분,0.000595855,2순위,7점,115
2022,하,신규공급,23B,네스트197,"서울특별시 송파구 오금로46길 65, 네스트197 (가락동 197-3)",송파구,B,9분,0.000595855,2순위,5점,115
2022,하,신규공급,26B,동명칭 없음,"서울특별시 송파구 가락로5길 13-15, 동명칭 없음 (석촌동 243-1)",송파구,B,6분,0.000595855,1순위,2점,115
2022,하,재공급,36A,동명칭 없음,서울특별시 송파구 백제고분로46길 41-7 (송파동 145-5),송파구,B,7분,0.000595855,1순위,5점,115
2022,하,신규공급,50A,동명칭 없음,"서울특별시 송파구 가락로5길 13-15, 동명칭 없음 (석촌동 243-1)",송파구,B,6분,0.000595855,1순위,9점,115
2022,하,신규공급,24B,서도휴빌,"서울특별시 송파구 문정로5길 3-34, 서도휴빌 (문정동 13-8)",송파구,B,8분,0.000595855,2순위,7점,115
2022,하,신규공급,26B,서도휴빌,"서울특별시 송파구 문정로5길 3-36, 서도휴빌 (문정동 13-7)",송파구,B,8분,0.000595855,2순위,5점,115
2022,하,신규공급,33A,서도휴빌,"서울특별시 송파구 문정로5길 3-36, 서도휴빌 (문정동 13-7)",송파구,B,8분,0.000595855,1순위,3점,115
2022,하,신규공급,34A,서도휴빌,"서울특별시 송파구 문정로5길 3-34, 서도휴빌 (문정동 13-8)",송파구,B,8분,0.000595855,1순위,7점,115
2022,하,신규공급,40A,서도휴빌,"서울특별시 송파구 문정로5길 3-34, 서도휴빌 (문정동 13-8)",송파구,B,8분,0.000595855,1순위,7점,115
2022,하,신규공급,29B,T&K신정,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",양천구,B,3분,0.000353982,2순위,7점,40
2022,하,신규공급,35A,T&K신정,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",양천구,B,3분,0.000353982,1순위,3점,40
2022,하,신규공급,39A,T&K신정,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",양천구,B,3분,0.000353982,1순위,8점,40
2022,하,신규공급,42A,T&K신정,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",양천구,B,3분,0.000353982,1순위,3점,40
2022,하,신규공급,46A,T&K신정,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",양천구,B,3분,0.000353982,1순위,8점,40
2022,하,재공급,19B,비전하우스,"서울특별시 양천구 곰달래로1길 36-1, 비전하우스 (신월동 135-16)",양천구,B,24분,0.000353982,2순위,5점,40
2022,하,재공급,20B,에코리움빌,"서울특별시 양천구 남부순환로60길 12-10, 에코리움빌 (신월동 197-11외)",양천구,B,29분,0.000353982,2순위,3점,40
2022,하,재공급,22B,에코리움빌,"서울특별시 양천구 남부순환로56가길 14, 에코리움빌 (신월동 197-8)",양천구,B,28분,0.000353982,2순위,0점,40
2022,하,신규공급,29B,남양파크빌,"서울특별시 영등포구 도림로48길 9, 남양파크빌 (대림동 700-28)",영등포구,B,6분,0.000664,1순위,2점,83
2022,하,신규공급,32A,남양파크빌,"서울특별시 영등포구 도림로48길 9, 남양파크빌 (대림동 700-28)",영등포구,B,6분,0.000664,1순위,2점,83
2022,하,신규공급,40A,남양파크빌,"서울특별시 영등포구 도림로48길 9, 남양파크빌 (대림동 700-28)",영등포구,B,6분,0.000664,1순위,7점,83
2022,하,신규공급,27B,삼정주택,"서울특별시 영등포구 영신로47길 13-1, 삼정주택 (당산동1가 230)",영등포구,B,6분,0.000664,1순위,4점,83
2022,하,신규공급,32A,삼정주택,"서울특별시 영등포구 영신로47길 13-1, 삼정주택 (당산동1가 230)",영등포구,B,6분,0.000664,1순위,5점,83
2022,하,신규공급,23B,양평바로지음,"서울특별시 영등포구 선유로24길 3-1, 양평바로지음 (양평동1가 31-7)",영등포구,B,6분,0.000664,2순위,8점,83
2022,하,재공급,,양평에스하임2 나동,"서울특별시 영등포구 양평로28마길 24, 양평에스하임2 나동 (양평동6가 65)",영등포구,B,7분,0.000664,1순위,5점,83
2022,하,재공급,20B,구산유앤아이하우스3,"서울특별시 은평구 연서로11길 29-10, 구산유앤아이하우스3 (구산동 24-13)",은평구,C,7분,0.000286822,1순위,7점,37
2022,하,신규공급,18B,서도휴파크,"서울특별시 종로구 종로 387, 서도휴파크 (숭인동 178-100)",종로구,A,4분,0.000146341,1순위,3점,6
2022,하,신규공급,28A,HwellsPARK장충1,"서울특별시 중구 장충단로 6길 45, HwellsPARK장충1 (장충동1가 50-2)",중구,A,5분,0.000297297,1순위,5점,11
2022,하,신규공급,28B,남산의아침 A동,"서울특별시 중구 필동로8길 50-9, 남산의아침 A동 (필동2가 84-12외)",중구,A,8분,0.000297297,1순위,2점,11
2022,하,신규공급,33A,남산의아침 A동,"서울특별시 중구 필동로8길 50-9, 남산의아침 A동 (필동2가 84-12외)",중구,A,8분,0.000297297,1순위,5점,11
2022,하,신규공급,28B,남산의아침 B동,"서울특별시 중구 필동로8길 50-9, 남산의아침 B동 (필동2가 84-12외)",중구,A,8분,0.000297297,1순위,3점,11
2022,하,신규공급,31A,남산의아침 B동,"서울특별시 중구 필동로8길 50-9, 남산의아침 B동 (필동2가 84-12외)",중구,A,8분,0.000297297,1순위,7점,11
2022,하,재공급,,동일케슬,"서울특별시 중랑구 동일로148길 43 동일케슬 (묵동 128-60,61,68,69)",중랑구,C,6분,0.000419048,1순위,3점,44
2022,하,신규공급,33A,해마루빌리지,"서울특별시 중랑구 봉화산로2길 51, 해마루빌리지 (중화동 461)",중랑구,C,7분,0.000419048,1순위,8점,44
2023,상,재공급,-,백년빌,"서울특별시 강남구 개포로24길 13, 백년빌 (개포동 1216-7)",강남구,A,13분,0.000184211,1순위,3점,28
2023,상,재공급,28B,백년빌,"서울특별시 강남구 봉은사로13길 26, 백년빌 (논현동 189-5)",강남구,A,5분,0.000184211,1순위,2점,28
2023,상,재공급,35A,백년빌,"서울특별시 강남구 봉은사로13길 26, 백년빌 (논현동 189-5)",강남구,A,5분,0.000184211,1순위,8점,28
2023,상,재공급,27B,신우휴먼빌암사2차,"서울특별시 강동구 암사길 83-13, 신우휴먼빌암사2차 (암사동 433-85,88)",강동구,C,7분,0.001442597,2순위,7점,144
2023,상,재공급,45A,신우휴먼빌암사2차,"서울특별시 강동구 암사길 83-13, 신우휴먼빌암사2차 (암사동 433-85,88)",강동구,C,7분,0.001442597,1순위,7점,144
2023,상,재공급,38A,와이디하우스,"서울특별시 강동구 구천면로35길 27, 와이디하우스 (천호동 391-21,26)",강동구,C,10분,0.001442597,-,-,144
2023,상,재공급,26B,은슬림7,"서울특별시 강동구 진황도로23길 20-1, 은슬림7 (천호동 541-2,3)",강동구,C,6분,0.001442597,1순위,6점,144
2023,상,재공급,29A,신양그린,"서울특별시 강동구 고덕로 46, 신양그린 (암사동 462-22외)",강동구,C,7분,0.001442597,1순위,5점,144
2023,상,재공급,29B,더클래스천호1,"서울특별시 강동구 천중로29길 27, 더클래스천호1 (천호동 84-22외)",강동구,C,8분,0.001442597,2순위,7점,144
2023,상,재공급,37A,WISH희망,"서울특별시 강동구 천호옛8길 3, 위시희망 (성내동 127-13)",강동구,C,6분,0.001442597,1순위,4점,144
2023,상,신규공급,32B,명칭없음,"서울특별시 강동구 구천면로53길 36-19 (암사동 478-6, 7)",강동구,C,9분,0.001442597,1순위,6점,144
2023,상,신규공급,44A,명칭없음,"서울특별시 강동구 구천면로53길 36-19 (암사동 478-6, 7)",강동구,C,9분,0.001442597,1순위,7점,144
2023,상,신규공급,51A,명칭없음,"서울특별시 강동구 구천면로53길 36-19 (암사동 478-6, 7)",강동구,C,9분,0.001442597,1순위,7점,144
2023,상,신규공급,29A,Hwells PARK 천호2,"서울특별시 강동구 진황도로27길 30, Hwells PARK 천호2 (천호동 167-128)",강동구,C,6분,0.001442597,1순위,5점,144
2023,상,재공급,-,홍원하이빌강북6,"서울특별시 강북구 인수봉로82길 26, 홍원하이빌강북6 (수유동 291-59)",강북구,C,6분,0.000848101,1순위,3점,67
2023,상,재공급,21B,홍원하이빌강북7,"서울특별시 강북구 삼양로119길 22, 홍원하이빌강북7 (수유동 313-6)",강북구,C,5분,0.000848101,1순위,3점,67
2023,상,재공급,-,현대그린빌,"서울특별시 강서구 공항대로75길 47, 현대그린빌 (염창동 263-11)",강서구,B,3분,8.45E-05,1순위,5점,15
2023,상,재공급,17B,STAY온-1,"서울특별시 관악구 남부순환로157길 3, STAY온-1 (신림동 507-20외)",관악구,B,10분,0.000338462,2순위,7점,66
2023,상,재공급,26B,STAY온-2,"서울특별시 관악구 남부순환로 1519, STAY온-2 (신림동 507-22)",관악구,B,10분,0.000338462,2순위,7점,66
2023,상,재공급,44C,하임,"서울특별시 관악구 난곡로30길 23, 하임 (신림동 624-34)",관악구,B,22분,0.000338462,1순위,0점,66
2023,상,신규공급,26A,한별#6,"서울특별시 관악구 남부순환로 1524, 한별#6 (신림동 1571-12)",관악구,B,11분,0.000338462,1순위,5점,66
2023,상,신규공급,29A,T&K신림1,"서울특별시 관악구 조원중앙로 59-3, T&K신림1 (신림동 1649-11, 12)",관악구,B,8분,0.000338462,1순위,6점,66
2023,상,신규공급,45C,T&K신림1,"서울특별시 관악구 조원중앙로 59-3, T&K신림1 (신림동 1649-11, 12)",관악구,B,8분,0.000338462,1순위,8점,66
2023,상,신규공급,28B,경호빌,"서울특별시 관악구 조원로16가길 41, 경호빌 (신림동 537-14)",관악구,B,7분,0.000338462,2순위,7점,66
2023,상,신규공급,43A,경호빌,"서울특별시 관악구 조원로16가길 41, 경호빌 (신림동 537-14)",관악구,B,7분,0.000338462,1순위,7점,66
2023,상,재공급,-,구의에스하임1,"서울특별시 광진구 광나루로30나길 15, 구의에스하임1 (구의동 638-5,6)",광진구,B,10분,0.000429825,1순위,10점,49
2023,상,재공급,-,자양에스하임4,"서울특별시 광진구 뚝섬로49길 60, 자양에스하임4 (자양동 622-8,9,10,11)",광진구,B,8분,0.000429825,1순위,8점,49
2023,상,재공급,32B,지오빌,"서울특별시 광진구 자양번영로3나길 31, 지오빌 (자양동 589-5,6)",광진구,B,8분,0.000429825,1순위,7점,49
2023,상,재공급,27B,더리치,"서울특별시 광진구 긴고랑로1길 35, 더리치 (중곡동 235-22,23)",광진구,B,8분,0.000429825,1순위,10점,49
2023,상,재공급,23B,하늘사랑채3차,"서울특별시 구로구 고척로33나길 4, 하늘사랑채3차 (고척동 253-40,56)",구로구,C,21분,0.00106087,2순위,3점,122
2023,상,재공급,29B,석윤주택,"서울특별시 구로구 고척로21가길 2-9, 석윤주택 (개봉동 33-125)",구로구,C,12분,0.00106087,2순위,6점,122
2023,상,재공급,26B,도담마을,"서울특별시 구로구 가마산로20라길 13, 도담마을 (구로동 429-163)",구로구,C,8분,0.00106087,2순위,4점,122
